,EIN,OrganizationName,State,County,Lat,Lon,GeoDistance(km)
262,596141132,FLORIDA BANKERS INSURANCE TRUST,FL,Seminole County,28.76,-81.36,3440.059583354669
263,340090940,INTERNATIONAL BROTHERHOOD TEAMSTERS 293 TCWH,OH,Cuyahoga County,41.39,-81.64,3253.58664375306
264,260895668,MATHIESEN MEMORIAL HEALTH CLINIC,CA,Tuolumne County,37.9,-120.5,599.5394274429043
265,351125641,OHIO VALLEY OPPORTUNITIES INC,IN,Jefferson County,38.8,-85.4,2916.471020713569
266,800747722,FRIEZE ART INC,NY,New York County,40.72,-74.01,3891.169071436037
267,470384319,FLORENCE HOME FOR THE AGED,NE,Douglas County,41.4,-95.9,2089.4230310078588
268,521184957,RONALD MCDONALD HOUSE CHARITIES OF BALTIMORE INC,IL,DuPage County,41.84,-87.95,2740.5352771158696
269,203395198,TIDES NETWORK,CA,San Francisco County,37.8,-122.46,695.498005330476
270,742200596,HOSPICE AUSTIN,TX,Travis County,30.4,-97.75,1866.0939070942
271,742864880,HILL COUNTRY ANIMAL LEAGUE FOUNDATION,TX,Kendall County,29.9,-98.7,1793.0819861123366
273,510243315,GLENDALE FIREFIGHTERS ASSOCIATION INC,CA,Los Angeles County,34.13,-118.26,139.3930832697105
274,161182972,GENESEE VALLEY RURAL PRESERVATION COUNCIL INC,NY,Livingston County,42.7,-77.9,3572.394444882798
276,431503467,FIRE FIGHTERS ASSOCIATION OF MISSOURI,MO,Callaway County,39.0,-91.9,2358.385800341362
277,540739907,AMERICAN DAIRY ASSOCIATION OF VIRGINIA,GA,Fulton County,33.6,-84.5,3027.7061143542755
279,150536993,DELTA UPSILON FRATERNITY CORNELL CHAPTER,NY,Tompkins County,42.45,-76.48,3686.933306494579
280,480493444,PIONEER ELECTRIC COOPERATIVE INC,KS,Grant County,37.5,-101.3,1521.2428897545867
281,371712758,COMPTIA INVESTMENTS NFP INC,IL,DuPage County,41.81,-88.03,2733.395151458576
282,953497223,SAN DIEGO DENTAL HEALTH FOUNDATION,CA,San Diego County,32.77,-117.21,47.95915431394331
284,521947563,SANDY SPRING LIONS FOUNDATION INC,MD,Montgomery County,39.15,-77.03,3639.831122602558
285,311358129,UNITED CHURCH RESIDENCES OF BRILLIANT,OH,Marion County,40.6,-83.1,3124.6499678284317
286,113578546,MAGEN GIBORRIM INC CO RAFFOUL NAKASH,NY,Kings County,40.6,-73.97,3894.967602463161
288,450311269,GREATER GRAND FORKS SENIOR CITIZENS ASSOCIATION,ND,Grand Forks County,47.9,-97.2,2340.6355088119503
289,472675069,COALITION FOR PUBLIC SAFETY,DC,District of Columbia,38.91,-77.02,3641.8306713658585
290,61101924,MASONICARE HOME HEALTH AND HOSPICE INC,CT,New Haven County,41.46,-72.81,3989.4200883825583
291,752641151,MERCY SHIPS FOUNDATION,TX,Smith County,32.5,-95.4,2038.8816112990585
292,363718992,CHICAGO LOW INCOME HOUSING TRUST FUND,IL,Cook County,41.883,-87.62799999999999,2767.6249157342368
293,462774277,VOLUNTEER ACTION CENTER OF MIAMI INC HANDS ON MIAMI,FL,Broward County,26.18,-80.23,3640.484414174041
294,920082642,ANCHORAGE NEIGHBORHOOD HOUSING SERVICES INC,AK,Anchorage Municipality,61.19,-149.89,3889.646306379509
295,201910771,MARSHSIDE VILLAGE INC,CO,Denver County,39.75,-105.0,1313.4337047522388
296,943282891,JOHN W KING SENIOR COMMUNITY,CO,Denver County,39.75,-105.0,1313.4337047522388
297,731728299,MIRACLES IN ACTION INC,WA,San Juan County,48.5,-122.9,1765.1487347627105
298,731264836,LIFESTYLE MANAGEMENT INC,OK,Oklahoma County,35.58,-97.52,1826.4974090650478
299,251879417,BRITTANYS HOPE,WA,Clark County,45.63,-122.52,1453.5495133670997
300,260627943,GROVE ROTARY FOUNDATION INC,OK,Delaware County,36.6,-94.7,2085.900598564636
301,237147034,ALBANY BOYS AND GIRLS FOUNDATION INC,OR,Linn County,44.6,-123.0,1360.8664921614609
302,340827748,KIDNEY FOUNDATION OF OHIO INC,OH,Cuyahoga County,41.49,-81.67,3252.000877871796
303,591466401,PALM AVENUE BAPTIST TOWER INC,FL,Hillsborough County,27.95,-82.46,3365.6263463311752
304,237172712,KIDNEY FOUNDATION OF OHIO - GROUP RETURN,OH,Cuyahoga County,41.49,-81.67,3252.000877871796
305,411573810,FAIRVIEW FOUNDATION,MN,Hennepin County,44.97,-93.24,2436.6085495390043
306,340866026,LEGAL AID SOCIETY OF CLEVELAND,OH,Cuyahoga County,41.48,-81.7,3249.4179290588786
307,911620786,KIN ON HEALTH CARE CENTER,WA,King County,47.6,-122.33,1657.0324052330523
308,911522507,ALTRUSA INTERNATIONAL OF LONGVIEW-KELSO FOUNDATION,WA,Cowlitz County,46.2,-123.1,1528.6137013249802
309,731132664,THRIFT SHOP,OK,Comanche County,34.67,-98.41,1743.1991649402253
310,411287792,EBENEZER RIDGES,MN,Hennepin County,44.94,-93.25,2434.5259924297065
311,202662152,LUBAVITCH HOUSE AT PENN INC,PA,Philadelphia County,39.97,-75.2,3793.152964177518
312,113069714,AMERICAN FRIENDS OF YESHIVAS TORAS MOSHE,NY,Kings County,40.62,-73.97,3894.893323345239
313,134242159,PACIFIC REGION OASIS,MO,St. Louis County,38.71,-90.46,2478.209965790677
314,743236450,WESTWOOD FOUNDATION INC,TX,Harris County,29.93,-95.4,2097.818724600249
315,951991018,EYE DOG FOUNDATION FOR THE BLIND,CA,Los Angeles County,34.16,-117.71,114.9197489550874
316,320081580,ALBUQUERQUE OASIS,MO,St. Louis County,38.71,-90.46,2478.209965790677
317,411456886,WORTHINGTON REGIONAL HEALTH CARE FOUNDATION INC,MN,Nobles County,43.6,-95.5,2210.0691024347616
319,471155758,GASOL FOUNDATION CO CAL FINANCIAL GROUP,TN,Shelby County,35.15,-90.03,2505.6582434426286
320,942427266,FRIENDS OF THE FROMM INSTITUTE FOR LIFE-LONG LEARNING,CA,San Francisco County,37.77,-122.44,691.8822597233294
321,912033076,NORTHWEST ASSOCIATION FOR HOUSING AFFORDABILITY,WA,Okanogan County,48.7,-119.3,1731.9277868321146
322,204381629,DALLAS DREAM CENTER INCORPORATED,TX,Dallas County,32.75,-96.84,1901.5322890647026
323,160807558,HAUPTMAN-WOODWARD MEDICAL RESEARCH INSTITUTE INC,NY,Erie County,42.87,-78.87,3494.9345317668694
324,521750147,SGT PRESTON ASHLEY POST 228 ROCK HALL AMERICAN LEGION,MD,Kent County,39.1,-76.2,3711.60381017128
325,953618401,UNION EMPLOYEES VACATION SAVINGS AND SUPPLEMENTAL DUES TRUST FUND,CA,Riverside County,33.97,-117.33,85.9401870348718
326,207198006,RL FORTNEY MANAGEMENT INC HEALTH BENEFITS TRUST,OH,Cuyahoga County,41.42,-81.92,3230.5869254660847
327,680051386,CONVOY OF HOPE,MO,Greene County,37.2,-93.3,2214.8438162903676
328,260269131,CURE STARTS NOW,FL,Collier County,26.0,-81.5,3529.8181824985113
329,752619323,AMERICAN BOARD OF OBGYN EDUCATIONAL FOUNDATION INC,TX,Dallas County,32.8,-96.79,1905.4934588809217
330,274743848,TRI-COUNTY HEALTH NETWORK,CO,San Miguel County,38.0,-108.2,976.1737554081969
331,410888488,TRI-VALLEY OPPORTUNITY COUNCIL INC,MN,Polk County,47.7,-96.5,2369.7210557219705
332,411676826,AUSTIN PUBLIC EDUCATION FOUNDATION,MN,Mower County,43.7,-93.0,2400.103476777126
333,201177431,ALLIED SERVICES RISK RETENTION GROUP,PA,Lackawanna County,41.4,-75.7,3748.5665511501797
334,770285500,WOODLAKE UNION HIGH SCHOOL DISTRICT FOUNDATION,CA,Tulare County,36.5,-119.1,403.8889031193248
335,362858304,GREATER SOUTHWEST DEVELOPMENT CORP,IL,Cook County,41.78,-87.7,2759.6545732476316
336,363386532,LAKESHORE COMMUNICATIONS INC,WI,Brown County,44.4,-88.1,2795.9784935632574
337,237317450,PARTNERS OF MEMORIAL MEDICAL CENTER,WI,Ashland County,46.8,-90.9,2685.8434939737144
338,841530768,TELLURIDE FOUNDATION,CO,San Miguel County,38.0,-108.2,976.1737554081969
339,42162427,INDEPENDENT ASSOCIATION OF FRAMINGHAM STATE ALUMNI,MA,Middlesex County,42.28,-71.44,4100.718273692065
340,410734237,AUGUSTANA LUTHERAN HOMES INC,MN,Ramsey County,45.08,-93.14,2448.7945208203196
341,116009410,BOY SCOUTS OF AMERICA TRUST FUND,NY,Suffolk County,40.83,-72.99,3976.5875176184645
342,251229491,EMERGENCY MEDICAL SERVICE INSTITUTE,PA,Allegheny County,40.44,-80.11,3376.0875261531514
343,630568022,ALABAMA BROADCASTERS ASSOCIATION,AL,Jefferson County,33.36,-86.82,2818.591438309266
344,742781585,CENTRAL PARK LIONS CLUB,TX,Bexar County,29.54,-98.56,1817.799078700539
345,231474787,PENNSYLVANIA BUILDERS ASSOCIATION,PA,Dauphin County,40.32,-76.88,3649.502114081393
346,251069977,IRENE STACY COMMUNITY MENTAL HEALTH CENTER,PA,Butler County,40.9,-79.9,3395.682604466524
347,470737323,NEBRASKA MASONIC HOME FOUNDATION,NE,Cass County,41.0,-96.0,2067.3976384276234
350,582009533,UNITED CHURCH RESIDENCES OF CORINTH MISSISSIPPI INC,OH,Marion County,40.6,-83.1,3124.6499678284317
351,760114572,GIOVANNI LORENZINI MEDICAL FOUNDATION,TX,Harris County,29.71,-95.41,2103.602850682796
352,530260605,UNITED UNION OF ROOFERS WATERPROOFERS AND ALLIED WORKERS,DC,District of Columbia,38.907,-77.042,3639.944376328462
353,237036269,STATE CHARTERED CREDIT UNIONS IN FLORIDA AKA FOCUS CREDIT UNION,FL,Gadsden County,30.6,-84.8,3064.7280403601053
354,160841426,LOCAL NO 41 IBEW HEALTH FUND,NY,Erie County,42.7,-78.7,3507.1977908916333
355,911203635,OREGON GOLF COURSE SUPERINTENDENTS ASSOC,OR,Clackamas County,45.3,-122.5,1418.5491783229497
356,510226960,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS LOCAL 1109,CA,Los Angeles County,34.01,-118.47,144.48998523674143
357,410414464,AMERICAN FEDERATION OF LABOR AND CONGRESS OF INDUSTRIAL ORGS,MN,Hennepin County,44.98,-93.23,2437.781556108284
358,273846986,RANDOLPH HOUSE HOLDINGS INC CO RANDOLPH AREA COMMUNITY DEVELOPMENT,VT,Orange County,44.0,-72.7,3999.7401725433842
359,261747405,BOX IT FOUNDATION,IL,Cook County,41.95,-87.7,2763.16607076252
360,841062097,DECATUR PLACE,CO,Denver County,39.75,-105.0,1313.4337047522388
361,421310967,ANAWIM HOUSING INC,IA,Polk County,41.6,-93.67,2273.0629384894014
362,473110208,INDEPENDENCE COUNTY SHOOTING SPORTS FOUNDATION,AR,Independence County,35.8,-91.7,2352.4088143659205
363,942540268,PROJECT GO INC,CA,Placer County,38.77,-121.28,717.4925456731467
364,134341854,TRI-ISLE PERSONAL CARE INC,HI,Maui County,20.7,-156.6,4112.0743545742425
365,460439511,GRANTS GOOD SAMARITAN HOUSING INC,SD,Minnehaha County,43.6,-96.7,2122.5969478211687
366,344420475,UPPER SANDUSKY LODGE NO 1093 LOYAL ORDER OF MOOSE,OH,Wyandot County,40.8,-83.3,3109.59180749385
367,201036354,L-3 COMMUNICATIONS GROUP HEALTH PLAN NON- BARGAINED GROUP VEBA TRUST,NY,New York County,40.74,-73.97,3894.4708830970376
368,521317559,PROJECT CURE INC,FL,Manatee County,27.45,-82.39,3390.3338728093977
369,942263648,MCKINLEYVILLE LODGE NO 208 LOYAL ORDER OF MOOSE,IL,Kane County,41.83,-88.34,2708.612801136653
370,840382030,AMERICAN FEDERATION OF TEACHERS OF COLORADO,CO,Arapahoe County,39.56,-104.87,1312.8017329682862
371,930143500,COLTON TELEPHONE COMPANY,OR,Clackamas County,45.2,-122.4,1405.4116288433843
372,951599129,INTERNATIONAL LONGSHORE AND WAREHOUSE UNION LOCAL 94,CA,Los Angeles County,33.74,-118.27,112.0556614056077
373,450557148,CENTINELA MEDICAL STAFF INC,CA,Los Angeles County,33.94,-118.36,131.70558096749048
374,590232970,BPOELKS 1511,FL,Manatee County,27.49,-82.64,3365.5978204786634
375,510198509,TIDES FOUNDATION,CA,San Francisco County,37.8,-122.46,695.498005330476
376,550661130,COMMUNITY RESOURCES INC,WV,Wood County,39.27,-81.48,3256.3212863015015
377,30410639,EAGLE SENIOR VILLAGE INC,CO,Denver County,39.75,-105.0,1313.4337047522388
378,431906527,BAPTIST HOME FOUNDATION,MO,Iron County,37.6,-90.7,2447.032448374181
379,721545927,INDEPENDENCE HILL INC,CO,Denver County,39.75,-105.0,1313.4337047522388
380,161468127,GREATER OLEAN COMMUNITY FOUNDATION DBA CATTARAUGUS REGION COMMUNITY FOUNDATION,NY,Cattaraugus County,42.1,-78.4,3527.1931811087156
381,590907136,FLORIDA FEDERATION OF GARDEN CLUBS INC,MO,St. Louis city,38.63,-90.27,2493.7111760315165
382,131978365,METROPOLITAN CENTER FOR MENTAL HEALTH INC,NY,New York County,40.81,-73.97,3894.2428570754205
383,840852104,LIGHTHAWK,CO,Larimer County,40.59,-105.13,1353.1343167449538
384,201344988,COLONY BRANDS FOUNDATION INC,WI,Dane County,43.07,-89.46,2650.592117985461
385,131379483,THOROUGHBRED RACING ASSOCIATIONS OF NORTH AMERICA INC,MD,Cecil County,39.6,-75.9,3734.9325953907955
386,620445853,LOYAL ORDER OF MOOSE KINGSPORT MOOSE LODGE 972,IL,Kane County,41.83,-88.34,2708.612801136653
387,263698163,BRIAN M ANSELMO MEMORIAL FOUNDATION,MO,Platte County,39.21,-94.63,2130.0295646792592
388,521132262,RONALD MCDONALD HOUSE CHARITIES OF GREATER WASHINGTON DC INC,MD,Montgomery County,39.14,-77.18,3626.9481803525964
389,581446336,FOUNDATION FOR FINANCIAL PLANNING INC,VA,Arlington County,38.89,-77.1,3635.016756418203
391,341717593,EAST LIVERPOOL FAWCETT COMMUNITY FOUNDATION,OH,Columbiana County,40.68,-80.59,3336.5826223113027
392,942938597,CALIFORNIA ACADEMY OF FAMILY PHYSICIANS FOUNDATION,CA,San Francisco County,37.79,-122.42,692.2524617226288
393,520907015,INTERINDUSTRY ECONOMIC RESEARCH FUND INC,MD,Prince George's County,39.0,-76.93,3649.1534486731766
394,463131465,HORSEPOWER FOUNDATION INC,NC,Guilford County,36.1,-80.0,3401.8778873347374
395,251530147,LOCAL GOVERNMENT ACADEMY,PA,Allegheny County,40.44,-79.99,3386.238171067365
396,320124479,KIDNEY FOUNDATION OF OHIO REAL ESTATE FOUNDATION,OH,Cuyahoga County,41.49,-81.67,3252.000877871796
397,576091831,TR UW LYON FOR AIKEN SPCA,SC,Aiken County,33.6,-81.7,3283.96540714806
398,260808357,ROYALE OAKS HOUSE OF HOPE,NE,Douglas County,41.4,-95.9,2089.4230310078588
399,111631834,SUFFOLK COUNTY COUNCIL INC BOY SCOUTS OF AMERICA,NY,Suffolk County,40.83,-72.99,3976.5875176184645
400,911275011,FAMILY HEALTH CENTERS,WA,Okanogan County,48.3,-119.4,1688.6002009775962
401,271341056,SECOND LIFE RESALE SHOPPE INC,IN,Lake County,41.45,-87.47,2772.0675329554238
402,751646010,UNITED WAY OF DEAF SMITH COUNTY INC,TX,Deaf Smith County,34.9,-102.6,1361.6216317824496
403,203392720,BURLINGTON TOWNSHIP FOUNDATION A NJ NONPROFIT CORPORATION,NJ,Burlington County,40.07,-74.84,3823.3745891497224
404,270931056,MGIVE FOUNDATION INC,CO,Denver County,39.76,-104.97,1316.2115599096844
405,396040444,GRACE LUTHERAN FOUNDATION INC,WI,Eau Claire County,44.7,-91.5,2551.6400050967827
406,770671561,AMERICAN SOCIETY FOR DERMATOLOGIC SURGERY,IL,Cook County,42.08,-88.03,2739.2254789805925
407,200553370,AFRICAN DEVELOPMENT CENTER,MN,Hennepin County,44.97,-93.24,2436.6085495390043
408,314416407,LEGAL AID SOCIETY OF COLUMBUS,OH,Franklin County,39.97,-83.03,3126.134676504294
409,593391995,BETHEL COMMUNITY FOUNDATION INC,FL,Pinellas County,27.71,-82.67,3354.7326551595916
410,221553972,NEW JERSEY STATE PATROLMENS BENEVOLENT ASSOCIATION,NJ,Middlesex County,40.55,-74.28,3868.980648191448
411,250729260,GREATER PITTSBURGH CONVENTION AND VISITORS BUREAU INC,PA,Allegheny County,40.45,-79.99,3386.271781774755
413,237158530,INDEPENDENT ORDER OF VIKINGS - LODGE 9,IL,Rock Island County,41.48,-90.49,2525.807733770046
414,526066375,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,MD,Montgomery County,39.15,-77.03,3639.831122602558
415,453201632,EAST 103RD STREET HOUSING DEVELOPMENT FUND CORPORATION,NY,New York County,40.79,-73.95,3895.9896480159014
416,454645993,OFFERDAHLS HAND-OFF FOUNDATION INC,FL,Broward County,26.18,-80.13,3649.780478342193
417,272377326,MERIDIAN OCCUPATIONAL HEALTH PC,NJ,Monmouth County,40.22,-74.07,3888.106190796583
418,470248240,NEBRASKA BANKERS ASSOCIATION INC,NE,Lancaster County,40.82,-96.7,2005.265298622734
419,510183172,CORRECTION OFFICERS BENEVOLENT ASSOC SECURITY BENEFITS FUND - RETIREES,NY,New York County,40.7,-74.02,3890.39424764432
420,530235732,CLUB MANAGERS ASSOCIATION OF AMERICA,VA,Alexandria city,38.81,-77.07,3638.0287417801287
421,946064474,INDUSTRIAL EMPLOYERS AND DISTRIBUTORS ASSOC HEALTH AND WELFARE AND LIFE INS,CA,Santa Clara County,37.37,-122.02,634.2021670654872
422,951605788,ORANGE COUNTY MEDICAL ASSOCIATION,CA,Sacramento County,38.58,-121.49,709.5556000803953
423,271756594,CHELSEA JEWISH COMMUNITY INC,MA,Suffolk County,42.4,-71.03,4134.112585278241
424,752434424,TBM - FOREVER FOUNDATION,TX,Dallas County,32.77,-96.69,1915.1783206829166
425,136018549,FRIENDS OF ANIMALS INC,TX,Bexar County,29.64,-98.67,1804.303349216462
426,201257939,RADIO MILWAUKEE INC,WI,Milwaukee County,43.02,-87.93,2769.7294306269932
427,946130841,CALIFORNIA CERTIFIED PUBLIC ACCOUNTANTS EDUCATION FOUNDATION,CA,San Mateo County,37.55,-122.27,663.9468288862232
428,530260530,WASHINGTON INTERNATIONAL HORSE SHOW ASSOCIATION LTD,DC,District of Columbia,38.88,-76.99,3644.5790860816546
429,431591959,ST CHARLES COMMUNITY COLLEGE FOUNDATION INC,MO,St. Charles County,38.8,-90.63,2464.6381502247887
430,456375624,HORSEMENS WORKERS COMPENSATION INSURANCE TRUST,LA,Orleans Parish,29.97,-90.09,2590.2533634727934
431,141555001,NEW YORK PUBLIC INTEREST RESEARCH GROUP INC,NY,New York County,40.714,-74.008,3891.3577791042335
432,410271520,GARDEN VALLEY TELEPHONE COMPANY,MN,Polk County,47.7,-96.1,2394.2424939984658
433,237065623,CREDIT UNION NATIONAL ASSOCIATION INC,WI,Dane County,43.07,-89.46,2650.592117985461
435,561577495,NUSSBAUM CENTER FOR ENTREPRENEURSHIP INC,NC,Guilford County,36.0,-79.8,3420.884185010333
436,160743044,BRISTOL HOME INC,NY,Erie County,43.05,-78.63,3516.134157633191
437,202377783,MASONICARE AT HOME INC,CT,New Haven County,41.46,-72.81,3989.4200883825583
438,561791215,HISPANIC LEAGUE,SC,Greenville County,35.0,-82.3,3207.9263363645027
439,593483505,BREVARD NEIGHBORHOOD DEVELOPMENT COALITION INC,FL,Brevard County,28.14,-80.64,3528.242415342665
440,581888283,GEORGIA FORESTRY FOUNDATION INC,GA,Monroe County,33.0,-83.9,3093.252647193921
441,920195178,EAGLE BANK FOUNDATION,MD,Montgomery County,39.09,-77.19,3626.3010173706625
442,344477047,HENRY COUNTY HOSPITAL INC,OH,Henry County,41.4,-84.1,3049.466434702408
443,237227728,WESTERN PIEDMONT FOUNDATION INC,NC,Burke County,35.8,-81.7,3252.7599943608784
444,43828387,CITYLINK CENTER,OH,Hamilton County,39.12,-84.55,2991.4148610395855
445,721521579,TRANSFORMCA,CA,Fresno County,36.73,-119.79,455.6289438601085
446,527038921,LIVING STONES FOUNDATION CHARITABLE TRUST,CA,Santa Clara County,37.31,-121.9,622.0195626368912
447,203295327,CHICAGO DEVELOPMENT FUND,IL,Cook County,41.883,-87.62799999999999,2767.6249157342368
448,346650624,CLEVELAND PLUMBERS JOINT APPRENTICESHIP TRUST FUND,OH,Cuyahoga County,41.39,-81.64,3253.58664375306
449,954565741,MICHAEL HOEFFLIN FOUNDATION,CA,Los Angeles County,34.13,-118.29,141.2697329890087
450,383889449,SOCIAL MOVEMENT TECHNOLOGIES FOUNDATION INC,CT,Hartford County,41.85,-72.74,3994.326669893071
451,743036923,SOUTHERN WINDS EQUINE RESCUE AND RECOVERY CENTER INC,VA,Fairfax County,38.93,-77.23,3623.5820293205584
452,237241327,UNITED WAY OF OXFORD OHIO AND AND VICINITY,OH,Butler County,39.4,-84.5,2997.1941396893412
453,911741016,DELRIDGE NEIGHBORHOODS DEVELOPMENT ASSOCIATION,WA,King County,47.55,-122.35,1652.1437828287728
454,900146728,SPRUCE PEAK ARTS CENTER FOUNDATION INC,VT,Lamoille County,44.5,-72.7,4001.9998974388054
455,480698358,K OF C CHARITIES AID FOUNDATION,KS,Rush County,38.6,-99.3,1721.1092695506702
456,61242941,WESTERN CONNECTICUT STATE UNIVERSITY ALUMNI ASSOCIATION INC,CT,Fairfield County,41.38,-73.47,3934.601976579069
457,510476886,COMMUNITY DEVELOPMENT FOR ALL PEOPLE,OH,Franklin County,39.95,-82.93,3134.5312038577135
458,561604530,CAGC FOUNDATION INC FKA CAROLINAS CONSTRUCTION EDUCATION AND RESEARCH FOUNDA,NC,Mecklenburg County,35.13,-80.85,3337.2864110951637
459,750717135,SALESMANSHIP CLUB OF DALLAS,TX,Dallas County,32.74,-96.79,1906.3101574740754
460,237417715,MANKATO AREA HOCKEY ASSOCIATION,MN,Blue Earth County,44.1,-94.0,2342.553659869706
461,460385187,SIOUX FALLS GOOD SAMARITAN HOUSING INC,SD,Minnehaha County,43.6,-96.7,2122.5969478211687
463,541254497,MARIAN MANOR INC,VA,Roanoke County,37.35,-79.96,3394.3058705473377
464,341761656,SOPHIA CENTER INC,OH,Lucas County,41.69,-83.73,3083.798786119955
465,361694220,ROCK ISLAND COUNTY FARM BUREAU,IL,Rock Island County,41.48,-90.49,2525.807733770046
466,742927948,HOSPICE AUSTIN FUND,TX,Travis County,30.4,-97.75,1866.0939070942
467,593796816,ILLINOIS POLICE COALITION CORP,IL,Cook County,41.84,-87.76,2755.996204110488
468,61468129,HORIZONS NATIONAL STUDENT ENRICHMENT PROGRAM INC,GA,Chatham County,32.0,-81.2,3362.9344640756804
469,571006531,SOUTHERN CAROLINA REGIONAL DEVELOPMENT ALLIANCE,SC,Barnwell County,33.2,-81.4,3318.878833498243
470,271423723,SELF-SUPPORT FOR EARLY LEARNING AND FAMILIES,OR,Multnomah County,45.58,-122.64,1451.5392215842928
471,330823455,NEIGHBORUS,CA,San Bernardino County,34.14,-117.3,104.6255918532208
472,300238064,ST JOE VALLEY METRONET INC,IN,St. Joseph County,41.67,-86.25,2876.1899421047992
473,311650423,TAMPA MUSEUM OF ART FOUNDATION INC,FL,Hillsborough County,27.95,-82.46,3365.6263463311752
474,222191674,NEWARK EMERGENCY SERVICES FOR FAMILIES INC TONYA BRYAN,NJ,Essex County,40.74,-74.17,3877.6280042392846
475,431522333,TERRACE GARDENS RETIREMENT CENTER,MO,Perry County,37.7,-89.8,2526.7759909849506
476,341460231,UNITED CHURCH RESIDENCES OF CANAL WINCHESTER,OH,Marion County,40.6,-83.1,3124.6499678284317
477,341543995,ST FRANCIS SENIOR MINISTRIES MEMORIAL FOUNDATION INC,OH,Seneca County,41.1,-83.2,3120.8761535977383
478,256207075,LEARNING DISABILITIES FOUNDATION OF AMERICA,PA,Allegheny County,40.37,-80.02,3383.471632531044
479,860897709,GUADALUPE SENIOR VILLAGE STEVE SPEARS,CO,Denver County,39.75,-105.0,1313.4337047522388
480,581933712,MCWANE SCIENCE CENTER,AL,Jefferson County,33.52,-86.81,2817.04331982542
481,951935595,SOUTHWEST MARINE WELFARE TRUST,CA,Los Angeles County,33.76,-118.2,107.89010765642308
482,135673101,AMER FED STATE COUNTY MUNI EMP AFL-CIO NEW YORK CITY DISTRICT COUNCIL 37,NY,Kings County,40.62,-74.01,3891.5190810193017
483,430160306,GRAND LODGE OF MISSOURI AF AND AM,MO,Boone County,39.0,-92.3,2324.1719002861596
